"Pressure"	"Velocity:0"	"Velocity:1"	"Velocity:2"	"Temperature"	"Nu_Tilde"	"Residual_Pressure"	"Residual_Velocity:0"	"Residual_Velocity:1"	"Residual_Velocity:2"	"Residual_Temperature"	"Residual_Nu_Tilde"	"Pressure_Coefficient"	"Laminar_Viscosity"	"Skin_Friction_Coefficient:0"	"Skin_Friction_Coefficient:1"	"Skin_Friction_Coefficient:2"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"	"Thermal_Conductivity"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
483.82	0.52645	-0.12473	0	299.39	1.8784e-006	-1.159e-012	1.4307e-012	6.9514e-013	0	-2.0479e-006	-5.2357e-019	15.51	0.001003	0	0	0	0	0	3.3621e-005	0.75622	1	0.001293	0.0022	0.001293	0
484.02	0.52599	-0.12437	0	299.41	1.8806e-006	-1.1285e-012	6.6944e-013	9.5663e-013	0	-1.3596e-006	-5.0244e-019	15.517	0.001003	0	0	0	0	0	3.3775e-005	0.75694	1	0.0012945	0.0022	0.0012945	0
484.22	0.52552	-0.12401	0	299.43	1.8827e-006	-1.0981e-012	-9.1852e-014	1.2181e-012	0	-6.7139e-007	-4.813e-019	15.523	0.001003	0	0	0	0	0	3.3929e-005	0.75766	1	0.001296	0.0022	0.001296	0
484.43	0.52506	-0.12365	0	299.45	1.8848e-006	-1.0677e-012	-8.5314e-013	1.4796e-012	0	1.6848e-008	-4.6017e-019	15.53	0.001003	0	0	0	0	0	3.4083e-005	0.75837	1	0.0012975	0.0022	0.0012975	0
484.63	0.5246	-0.12328	0	299.47	1.887e-006	-1.0373e-012	-1.6144e-012	1.7411e-012	0	7.0508e-007	-4.3903e-019	15.536	0.001003	0	0	0	0	0	3.4237e-005	0.75909	1	0.001299	0.0022	0.001299	0
484.83	0.52414	-0.12292	0	299.49	1.8891e-006	-1.0069e-012	-2.3757e-012	2.0026e-012	0	1.3933e-006	-4.179e-019	15.543	0.001003	0	0	0	0	0	3.4392e-005	0.75981	1	0.0013005	0.0022	0.0013005	0
485.04	0.52367	-0.12256	0	299.51	1.8912e-006	-9.7645e-013	-3.137e-012	2.2641e-012	0	2.0815e-006	-3.9677e-019	15.549	0.001003	0	0	0	0	0	3.4546e-005	0.76052	1	0.001302	0.0022	0.001302	0
485.24	0.52321	-0.1222	0	299.53	1.8933e-006	-9.4603e-013	-3.8983e-012	2.5256e-012	0	2.7698e-006	-3.7563e-019	15.556	0.001003	0	0	0	0	0	3.47e-005	0.76124	1	0.0013035	0.0022	0.0013035	0
485.44	0.52275	-0.12184	0	299.55	1.8955e-006	-9.1562e-013	-4.6596e-012	2.7871e-012	0	3.458e-006	-3.545e-019	15.562	0.001003	0	0	0	0	0	3.4854e-005	0.76196	1	0.001305	0.0022	0.001305	0
485.64	0.52228	-0.12147	0	299.57	1.8976e-006	-8.852e-013	-5.4209e-012	3.0485e-012	0	4.1462e-006	-3.3336e-019	15.569	0.001003	0	0	0	0	0	3.5009e-005	0.76267	1	0.0013065	0.0022	0.0013065	0
485.85	0.52182	-0.12111	0	299.59	1.8997e-006	-8.5478e-013	-6.1821e-012	3.31e-012	0	4.8344e-006	-3.1223e-019	15.575	0.001003	0	0	0	0	0	3.5163e-005	0.76339	1	0.001308	0.0022	0.001308	0
486.05	0.52136	-0.12075	0	299.61	1.9018e-006	-8.2437e-013	-6.9434e-012	3.5715e-012	0	5.5227e-006	-2.911e-019	15.582	0.001003	0	0	0	0	0	3.5317e-005	0.76411	1	0.0013095	0.0022	0.0013095	0
486.25	0.5209	-0.12039	0	299.64	1.904e-006	-7.9395e-013	-7.7047e-012	3.833e-012	0	6.2109e-006	-2.6996e-019	15.588	0.001003	0	0	0	0	0	3.5471e-005	0.76482	1	0.001311	0.0022	0.001311	0
486.46	0.52043	-0.12002	0	299.66	1.9061e-006	-7.6353e-013	-8.466e-012	4.0945e-012	0	6.8991e-006	-2.4883e-019	15.595	0.001003	0	0	0	0	0	3.5626e-005	0.76554	1	0.0013125	0.0022	0.0013125	0
486.66	0.51997	-0.11966	0	299.68	1.9082e-006	-7.3311e-013	-9.2273e-012	4.356e-012	0	7.5874e-006	-2.2769e-019	15.601	0.001003	0	0	0	0	0	3.578e-005	0.76626	1	0.001314	0.0022	0.001314	0
486.86	0.51951	-0.1193	0	299.7	1.9103e-006	-7.027e-013	-9.9886e-012	4.6175e-012	0	8.2756e-006	-2.0656e-019	15.608	0.001003	0	0	0	0	0	3.5934e-005	0.76697	1	0.0013155	0.0022	0.0013155	0
487.07	0.51904	-0.11894	0	299.72	1.9125e-006	-6.7228e-013	-1.075e-011	4.879e-012	0	8.9638e-006	-1.8542e-019	15.614	0.001003	0	0	0	0	0	3.6088e-005	0.76769	1	0.001317	0.0022	0.001317	0
487.27	0.51858	-0.11858	0	299.74	1.9146e-006	-6.4531e-013	-1.1447e-011	5.1232e-012	0	9.6008e-006	-1.6468e-019	15.621	0.001003	0	0	0	0	0	3.6243e-005	0.76841	1	0.0013185	0.0022	0.0013185	0
487.41	0.51813	-0.1182	0	299.75	1.9169e-006	-6.9031e-013	-1.0835e-011	4.7697e-012	0	9.1739e-006	-1.6004e-019	15.625	0.001003	0	0	0	0	0	3.6417e-005	0.76922	1	0.00132	0.0022	0.00132	0
487.55	0.51769	-0.11782	0	299.77	1.9192e-006	-7.5254e-013	-9.9667e-012	3.9263e-012	0	8.4982e-006	-1.7088e-019	15.63	0.001003	0	0	0	0	0	3.6596e-005	0.77005	1	0.0013215	0.0022	0.0013215	0
487.68	0.51726	-0.11743	0	299.78	1.9215e-006	-8.1476e-013	-9.0989e-012	3.083e-012	0	7.8225e-006	-1.8172e-019	15.634	0.001003	0	0	0	0	0	3.6775e-005	0.77088	1	0.001323	0.0022	0.001323	0
487.81	0.51682	-0.11704	0	299.79	1.9239e-006	-8.7699e-013	-8.2309e-012	2.2397e-012	0	7.1467e-006	-1.9256e-019	15.638	0.001003	0	0	0	0	0	3.6954e-005	0.77171	1	0.0013245	0.0022	0.0013245	0
487.95	0.51638	-0.11665	0	299.81	1.9262e-006	-9.3921e-013	-7.363e-012	1.3963e-012	0	6.471e-006	-2.0339e-019	15.642	0.001003	0	0	0	0	0	3.7133e-005	0.77254	1	0.001326	0.0022	0.001326	0
488.08	0.51594	-0.11626	0	299.82	1.9285e-006	-1.0014e-012	-6.4951e-012	5.529e-013	0	5.7953e-006	-2.1423e-019	15.647	0.001003	0	0	0	0	0	3.7312e-005	0.77337	1	0.0013275	0.0022	0.0013275	0
488.21	0.5155	-0.11588	0	299.84	1.9308e-006	-1.0637e-012	-5.6272e-012	-2.9048e-013	0	5.1195e-006	-2.2507e-019	15.651	0.001003	0	0	0	0	0	3.7491e-005	0.77421	1	0.001329	0.0022	0.001329	0
488.35	0.51506	-0.11549	0	299.85	1.9331e-006	-1.1259e-012	-4.7593e-012	-1.1339e-012	0	4.4438e-006	-2.3591e-019	15.655	0.001003	0	0	0	0	0	3.767e-005	0.77504	1	0.0013305	0.0022	0.0013305	0
488.48	0.51462	-0.1151	0	299.86	1.9354e-006	-1.1881e-012	-3.8913e-012	-1.9772e-012	0	3.7681e-006	-2.4675e-019	15.66	0.001003	0	0	0	0	0	3.7849e-005	0.77587	1	0.001332	0.0022	0.001332	0
488.61	0.51418	-0.11471	0	299.88	1.9377e-006	-1.2503e-012	-3.0234e-012	-2.8206e-012	0	3.0923e-006	-2.5759e-019	15.664	0.001003	0	0	0	0	0	3.8028e-005	0.7767	1	0.0013335	0.0022	0.0013335	0
488.75	0.51374	-0.11433	0	299.89	1.94e-006	-1.3126e-012	-2.1555e-012	-3.664e-012	0	2.4166e-006	-2.6842e-019	15.668	0.001003	0	0	0	0	0	3.8207e-005	0.77753	1	0.001335	0.0022	0.001335	0
488.88	0.5133	-0.11394	0	299.9	1.9423e-006	-1.3748e-012	-1.2876e-012	-4.5074e-012	0	1.7409e-006	-2.7926e-019	15.672	0.001003	0	0	0	0	0	3.8386e-005	0.77837	1	0.0013365	0.0022	0.0013365	0
489.01	0.51286	-0.11355	0	299.92	1.9447e-006	-1.437e-012	-4.1973e-013	-5.3507e-012	0	1.0652e-006	-2.901e-019	15.677	0.001003	0	0	0	0	0	3.8565e-005	0.7792	1	0.001338	0.0022	0.001338	0
489.15	0.51242	-0.11316	0	299.93	1.947e-006	-1.4992e-012	4.482e-013	-6.1941e-012	0	3.8945e-007	-3.0094e-019	15.681	0.001003	0	0	0	0	0	3.8744e-005	0.78003	1	0.0013395	0.0022	0.0013395	0
489.28	0.51198	-0.11278	0	299.94	1.9493e-006	-1.5615e-012	1.3161e-012	-7.0374e-012	0	-2.8629e-007	-3.1178e-019	15.685	0.001003	0	0	0	0	0	3.8923e-005	0.78086	1	0.001341	0.0022	0.001341	0
489.41	0.51154	-0.11239	0	299.96	1.9516e-006	-1.6237e-012	2.184e-012	-7.8808e-012	0	-9.6202e-007	-3.2262e-019	15.689	0.001003	0	0	0	0	0	3.9102e-005	0.78169	1	0.0013425	0.0022	0.0013425	0
489.55	0.5111	-0.112	0	299.97	1.9539e-006	-1.6859e-012	3.052e-012	-8.7242e-012	0	-1.6378e-006	-3.3345e-019	15.694	0.001003	0	0	0	0	0	3.9281e-005	0.78252	1	0.001344	0.0022	0.001344	0
489.68	0.51066	-0.11161	0	299.99	1.9562e-006	-1.7481e-012	3.9199e-012	-9.5676e-012	0	-2.3135e-006	-3.4429e-019	15.698	0.001003	0	0	0	0	0	3.946e-005	0.78336	1	0.0013455	0.0022	0.0013455	0
489.81	0.51022	-0.11122	0	300	1.9585e-006	-1.8104e-012	4.7878e-012	-1.0411e-011	0	-2.9892e-006	-3.5513e-019	15.702	0.001003	0	0	0	0	0	3.9639e-005	0.78419	1	0.001347	0.0022	0.001347	0
489.97	0.50982	-0.11084	0	300.01	1.9607e-006	-1.8498e-012	4.9895e-012	-1.0294e-011	0	-3.2839e-006	-3.7972e-019	15.707	0.001003	0	0	0	0	0	3.9811e-005	0.78499	1	0.0013485	0.0022	0.0013485	0
490.14	0.50946	-0.11045	0	300.02	1.9627e-006	-1.8715e-012	4.6705e-012	-9.4264e-012	0	-3.2808e-006	-4.1505e-019	15.713	0.001003	0	0	0	0	0	3.9977e-005	0.78576	1	0.00135	0.0022	0.00135	0
490.31	0.5091	-0.11006	0	300.03	1.9647e-006	-1.8932e-012	4.3515e-012	-8.5588e-012	0	-3.2777e-006	-4.5039e-019	15.718	0.001003	0	0	0	0	0	4.0143e-005	0.78653	1	0.0013515	0.0022	0.0013515	0
490.48	0.50874	-0.10967	0	300.03	1.9668e-006	-1.9149e-012	4.0326e-012	-7.6912e-012	0	-3.2746e-006	-4.8572e-019	15.724	0.001003	0	0	0	0	0	4.031e-005	0.78731	1	0.001353	0.0022	0.001353	0
490.65	0.50838	-0.10928	0	300.04	1.9688e-006	-1.9366e-012	3.7136e-012	-6.8237e-012	0	-3.2714e-006	-5.2105e-019	15.729	0.001003	0	0	0	0	0	4.0476e-005	0.78808	1	0.0013545	0.0022	0.0013545	0
490.82	0.50802	-0.10889	0	300.05	1.9708e-006	-1.9582e-012	3.3946e-012	-5.9561e-012	0	-3.2683e-006	-5.5639e-019	15.735	0.001003	0	0	0	0	0	4.0642e-005	0.78885	1	0.001356	0.0022	0.001356	0
490.99	0.50766	-0.1085	0	300.06	1.9729e-006	-1.9799e-012	3.0756e-012	-5.0885e-012	0	-3.2652e-006	-5.9172e-019	15.74	0.001003	0	0	0	0	0	4.0809e-005	0.78962	1	0.0013575	0.0022	0.0013575	0
491.16	0.50729	-0.10811	0	300.07	1.9749e-006	-2.0016e-012	2.7566e-012	-4.2209e-012	0	-3.2621e-006	-6.2705e-019	15.745	0.001003	0	0	0	0	0	4.0975e-005	0.7904	1	0.001359	0.0022	0.001359	0
491.33	0.50693	-0.10772	0	300.07	1.9769e-006	-2.0233e-012	2.4376e-012	-3.3533e-012	0	-3.2589e-006	-6.6239e-019	15.751	0.001003	0	0	0	0	0	4.1141e-005	0.79117	1	0.0013605	0.0022	0.0013605	0
491.5	0.50657	-0.10733	0	300.08	1.979e-006	-2.045e-012	2.1186e-012	-2.4857e-012	0	-3.2558e-006	-6.9772e-019	15.756	0.001003	0	0	0	0	0	4.1308e-005	0.79194	1	0.001362	0.0022	0.001362	0
491.67	0.50621	-0.10694	0	300.09	1.981e-006	-2.0666e-012	1.7996e-012	-1.6181e-012	0	-3.2527e-006	-7.3306e-019	15.762	0.001003	0	0	0	0	0	4.1474e-005	0.79272	1	0.0013635	0.0022	0.0013635	0
491.84	0.50585	-0.10656	0	300.1	1.983e-006	-2.0883e-012	1.4806e-012	-7.5049e-013	0	-3.2496e-006	-7.6839e-019	15.767	0.001003	0	0	0	0	0	4.1641e-005	0.79349	1	0.001365	0.0022	0.001365	0
492.01	0.50548	-0.10616	0	300.11	1.985e-006	-2.099e-012	1.3435e-012	6.5951e-014	0	-3.3196e-006	-8.0222e-019	15.773	0.001003	0	0	0	0	0	4.1804e-005	0.79425	1	0.0013665	0.0022	0.0013665	0
492.18	0.5051	-0.10576	0	300.11	1.987e-006	-2.1042e-012	1.2985e-012	8.5652e-013	0	-3.4267e-006	-8.3528e-019	15.778	0.001003	0	0	0	0	0	4.1966e-005	0.795	1	0.001368	0.0022	0.001368	0
492.36	0.50473	-0.10536	0	300.12	1.9889e-006	-2.1094e-012	1.2534e-012	1.647e-012	0	-3.5338e-006	-8.6834e-019	15.784	0.001003	0	0	0	0	0	4.2128e-005	0.79575	1	0.0013695	0.0022	0.0013695	0
492.53	0.50436	-0.10497	0	300.13	1.9908e-006	-2.1146e-012	1.2084e-012	2.4376e-012	0	-3.6408e-006	-9.0141e-019	15.789	0.001003	0	0	0	0	0	4.229e-005	0.79651	1	0.001371	0.0022	0.001371	0
492.7	0.50398	-0.10457	0	300.14	1.9928e-006	-2.1198e-012	1.1633e-012	3.2281e-012	0	-3.7479e-006	-9.3447e-019	15.795	0.001003	0	0	0	0	0	4.2452e-005	0.79726	1	0.0013725	0.0022	0.0013725	0
492.88	0.50361	-0.10417	0	300.14	1.9947e-006	-2.125e-012	1.1183e-012	4.0187e-012	0	-3.855e-006	-9.6754e-019	15.8	0.001003	0	0	0	0	0	4.2614e-005	0.79801	1	0.001374	0.0022	0.001374	0
493.05	0.50324	-0.10377	0	300.15	1.9967e-006	-2.1301e-012	1.0732e-012	4.8093e-012	0	-3.962e-006	-1.0006e-018	15.806	0.001003	0	0	0	0	0	4.2776e-005	0.79877	1	0.0013755	0.0022	0.0013755	0
493.22	0.50286	-0.10337	0	300.16	1.9986e-006	-2.1353e-012	1.0282e-012	5.5998e-012	0	-4.0691e-006	-1.0337e-018	15.812	0.001003	0	0	0	0	0	4.2938e-005	0.79952	1	0.001377	0.0022	0.001377	0
493.4	0.50249	-0.10297	0	300.17	2.0006e-006	-2.1405e-012	9.8315e-013	6.3904e-012	0	-4.1762e-006	-1.0667e-018	15.817	0.001003	0	0	0	0	0	4.31e-005	0.80027	1	0.0013785	0.0022	0.0013785	0
493.57	0.50212	-0.10257	0	300.17	2.0025e-006	-2.1457e-012	9.381e-013	7.181e-012	0	-4.2833e-006	-1.0998e-018	15.823	0.001003	0	0	0	0	0	4.3262e-005	0.80102	1	0.00138	0.0022	0.00138	0
493.74	0.50174	-0.10218	0	300.18	2.0045e-006	-2.1509e-012	8.9305e-013	7.9715e-012	0	-4.3903e-006	-1.1329e-018	15.828	0.001003	0	0	0	0	0	4.3424e-005	0.80178	1	0.0013815	0.0022	0.0013815	0
493.91	0.50137	-0.10178	0	300.19	2.0064e-006	-2.1561e-012	8.48e-013	8.7621e-012	0	-4.4974e-006	-1.1659e-018	15.834	0.001003	0	0	0	0	0	4.3586e-005	0.80253	1	0.001383	0.0022	0.001383	0
494.08	0.50103	-0.10137	0	300.19	2.0082e-006	-2.1111e-012	9.0688e-013	8.9416e-012	0	-4.4045e-006	-1.1737e-018	15.839	0.001003	0	0	0	0	0	4.3744e-005	0.80327	1	0.0013845	0.0022	0.0013845	0
494.25	0.50071	-0.10095	0	300.2	2.01e-006	-2.0427e-012	1.0145e-012	8.8347e-012	0	-4.2178e-006	-1.1696e-018	15.845	0.001003	0	0	0	0	0	4.3901e-005	0.804	1	0.001386	0.0022	0.001386	0
494.42	0.50039	-0.10054	0	300.2	2.0118e-006	-1.9742e-012	1.1221e-012	8.7279e-012	0	-4.0311e-006	-1.1655e-018	15.85	0.001003	0	0	0	0	0	4.4059e-005	0.80473	1	0.0013875	0.0022	0.0013875	0
494.59	0.50007	-0.10012	0	300.2	2.0136e-006	-1.9058e-012	1.2297e-012	8.621e-012	0	-3.8444e-006	-1.1614e-018	15.856	0.001003	0	0	0	0	0	4.4216e-005	0.80546	1	0.001389	0.0022	0.001389	0
494.76	0.49975	-0.099706	0	300.2	2.0154e-006	-1.8373e-012	1.3374e-012	8.5141e-012	0	-3.6577e-006	-1.1573e-018	15.861	0.001003	0	0	0	0	0	4.4373e-005	0.80619	1	0.0013905	0.0022	0.0013905	0
494.93	0.49943	-0.099291	0	300.21	2.0172e-006	-1.7689e-012	1.445e-012	8.4072e-012	0	-3.471e-006	-1.1532e-018	15.866	0.001003	0	0	0	0	0	4.453e-005	0.80691	1	0.001392	0.0022	0.001392	0
495.1	0.49911	-0.098875	0	300.21	2.0189e-006	-1.7004e-012	1.5526e-012	8.3003e-012	0	-3.2843e-006	-1.1492e-018	15.872	0.001003	0	0	0	0	0	4.4687e-005	0.80764	1	0.0013935	0.0022	0.0013935	0
495.27	0.49879	-0.09846	0	300.21	2.0207e-006	-1.632e-012	1.6602e-012	8.1934e-012	0	-3.0976e-006	-1.1451e-018	15.877	0.001003	0	0	0	0	0	4.4844e-005	0.80837	1	0.001395	0.0022	0.001395	0
495.44	0.49847	-0.098044	0	300.21	2.0225e-006	-1.5635e-012	1.7678e-012	8.0865e-012	0	-2.9109e-006	-1.141e-018	15.883	0.001003	0	0	0	0	0	4.5001e-005	0.8091	1	0.0013965	0.0022	0.0013965	0
495.61	0.49815	-0.097629	0	300.22	2.0243e-006	-1.4951e-012	1.8754e-012	7.9796e-012	0	-2.7242e-006	-1.1369e-018	15.888	0.001003	0	0	0	0	0	4.5158e-005	0.80983	1	0.001398	0.0022	0.001398	0
495.78	0.49783	-0.097213	0	300.22	2.0261e-006	-1.4266e-012	1.983e-012	7.8727e-012	0	-2.5375e-006	-1.1328e-018	15.894	0.001003	0	0	0	0	0	4.5315e-005	0.81056	1	0.0013995	0.0022	0.0013995	0
495.95	0.49751	-0.096798	0	300.22	2.0279e-006	-1.3582e-012	2.0907e-012	7.7659e-012	0	-2.3509e-006	-1.1287e-018	15.899	0.001003	0	0	0	0	0	4.5472e-005	0.81129	1	0.001401	0.0022	0.001401	0
496.12	0.49719	-0.096412	0	300.23	2.0297e-006	-1.3076e-012	1.5444e-012	7.3098e-012	0	-2.0972e-006	-1.135e-018	15.905	0.001003	0	0	0	0	0	4.5636e-005	0.81206	1	0.0014025	0.0022	0.0014025	0
496.3	0.49686	-0.096037	0	300.23	2.0316e-006	-1.2634e-012	7.6532e-013	6.7295e-012	0	-1.8197e-006	-1.145e-018	15.91	0.001003	0	0	0	0	0	4.5803e-005	0.81283	1	0.001404	0.0022	0.001404	0
496.47	0.49654	-0.095662	0	300.23	2.0335e-006	-1.2192e-012	-1.3792e-014	6.1492e-012	0	-1.5422e-006	-1.1549e-018	15.916	0.001003	0	0	0	0	0	4.5969e-005	0.8136	1	0.0014055	0.0022	0.0014055	0
496.64	0.49621	-0.095287	0	300.24	2.0354e-006	-1.175e-012	-7.929e-013	5.5688e-012	0	-1.2647e-006	-1.1649e-018	15.921	0.001003	0	0	0	0	0	4.6136e-005	0.81438	1	0.001407	0.0022	0.001407	0
496.81	0.49589	-0.094912	0	300.24	2.0373e-006	-1.1308e-012	-1.572e-012	4.9885e-012	0	-9.8726e-007	-1.1749e-018	15.927	0.001003	0	0	0	0	0	4.6302e-005	0.81515	1	0.0014085	0.0022	0.0014085	0
496.99	0.49556	-0.094537	0	300.24	2.0392e-006	-1.0866e-012	-2.3511e-012	4.4082e-012	0	-7.0977e-007	-1.1848e-018	15.932	0.001003	0	0	0	0	0	4.6468e-005	0.81592	1	0.00141	0.0022	0.00141	0
497.16	0.49524	-0.094162	0	300.25	2.0411e-006	-1.0424e-012	-3.1302e-012	3.8278e-012	0	-4.3228e-007	-1.1948e-018	15.938	0.001003	0	0	0	0	0	4.6635e-005	0.8167	1	0.0014115	0.0022	0.0014115	0
497.33	0.49491	-0.093787	0	300.25	2.043e-006	-9.9823e-013	-3.9093e-012	3.2475e-012	0	-1.548e-007	-1.2048e-018	15.943	0.001003	0	0	0	0	0	4.6801e-005	0.81747	1	0.001413	0.0022	0.001413	0
497.51	0.49459	-0.093412	0	300.25	2.0449e-006	-9.5404e-013	-4.6884e-012	2.6672e-012	0	1.2267e-007	-1.2147e-018	15.949	0.001003	0	0	0	0	0	4.6968e-005	0.81824	1	0.0014145	0.0022	0.0014145	0
497.68	0.49426	-0.093037	0	300.25	2.0468e-006	-9.0984e-013	-5.4675e-012	2.0869e-012	0	4.0016e-007	-1.2247e-018	15.954	0.001003	0	0	0	0	0	4.7134e-005	0.81902	1	0.001416	0.0022	0.001416	0
497.76	0.49401	-0.092638	0	300.25	2.0484e-006	-1.0751e-012	-5.8444e-012	3.2727e-012	0	1.356e-007	-1.1569e-018	15.957	0.001003	0	0	0	0	0	4.7283e-005	0.81971	1	0.0014175	0.0022	0.0014175	0
497.84	0.49376	-0.092239	0	300.25	2.05e-006	-1.2429e-012	-6.2164e-012	4.4799e-012	0	-1.3552e-007	-1.0881e-018	15.96	0.001003	0	0	0	0	0	4.7431e-005	0.8204	1	0.001419	0.0022	0.001419	0
497.93	0.49351	-0.09184	0	300.25	2.0516e-006	-1.4107e-012	-6.5885e-012	5.6871e-012	0	-4.0664e-007	-1.0193e-018	15.962	0.001003	0	0	0	0	0	4.7579e-005	0.82108	1	0.0014205	0.0022	0.0014205	0
498.01	0.49326	-0.09144	0	300.25	2.0532e-006	-1.5785e-012	-6.9605e-012	6.8943e-012	0	-6.7776e-007	-9.505e-019	15.965	0.001003	0	0	0	0	0	4.7727e-005	0.82177	1	0.001422	0.0022	0.001422	0
498.09	0.49301	-0.091041	0	300.25	2.0548e-006	-1.7463e-012	-7.3325e-012	8.1016e-012	0	-9.4889e-007	-8.8171e-019	15.968	0.001003	0	0	0	0	0	4.7875e-005	0.82246	1	0.0014235	0.0022	0.0014235	0
498.17	0.49276	-0.090641	0	300.25	2.0564e-006	-1.9142e-012	-7.7046e-012	9.3088e-012	0	-1.22e-006	-8.1292e-019	15.97	0.001003	0	0	0	0	0	4.8023e-005	0.82315	1	0.001425	0.0022	0.001425	0
498.26	0.49251	-0.090242	0	300.25	2.058e-006	-2.082e-012	-8.0766e-012	1.0516e-011	0	-1.4911e-006	-7.4413e-019	15.973	0.001003	0	0	0	0	0	4.8171e-005	0.82384	1	0.0014265	0.0022	0.0014265	0
498.34	0.49226	-0.089843	0	300.25	2.0596e-006	-2.2498e-012	-8.4486e-012	1.1723e-011	0	-1.7622e-006	-6.7534e-019	15.976	0.001003	0	0	0	0	0	4.832e-005	0.82452	1	0.001428	0.0022	0.001428	0
498.42	0.49201	-0.089443	0	300.25	2.0612e-006	-2.4176e-012	-8.8206e-012	1.293e-011	0	-2.0333e-006	-6.0656e-019	15.978	0.001003	0	0	0	0	0	4.8468e-005	0.82521	1	0.0014295	0.0022	0.0014295	0
498.51	0.49175	-0.089045	0	300.25	2.0628e-006	-2.5823e-012	-9.2282e-012	1.4079e-011	0	-2.2962e-006	-5.1331e-019	15.981	0.001003	0	0	0	0	0	4.8615e-005	0.8259	1	0.001431	0.0022	0.001431	0
498.62	0.49148	-0.088654	0	300.25	2.0643e-006	-2.7251e-012	-9.8928e-012	1.4801e-011	0	-2.4993e-006	-2.434e-019	15.985	0.001003	0	0	0	0	0	4.8761e-005	0.82657	1	0.0014325	0.0022	0.0014325	0
498.74	0.49122	-0.088262	0	300.25	2.0659e-006	-2.8679e-012	-1.0557e-011	1.5524e-011	0	-2.7023e-006	2.6517e-020	15.988	0.001003	0	0	0	0	0	4.8906e-005	0.82725	1	0.001434	0.0022	0.001434	0
498.85	0.49095	-0.087871	0	300.25	2.0675e-006	-3.0107e-012	-1.1222e-011	1.6247e-011	0	-2.9054e-006	2.9643e-019	15.992	0.001003	0	0	0	0	0	4.9051e-005	0.82792	1	0.0014355	0.0022	0.0014355	0
498.97	0.49068	-0.087479	0	300.25	2.069e-006	-3.1534e-012	-1.1886e-011	1.697e-011	0	-3.1085e-006	5.6635e-019	15.996	0.001003	0	0	0	0	0	4.9196e-005	0.8286	1	0.001437	0.0022	0.001437	0
499.08	0.49041	-0.087088	0	300.25	2.0706e-006	-3.2962e-012	-1.2551e-011	1.7693e-011	0	-3.3116e-006	8.3626e-019	15.999	0.001003	0	0	0	0	0	4.9341e-005	0.82927	1	0.0014385	0.0022	0.0014385	0
499.2	0.49014	-0.086696	0	300.25	2.0722e-006	-3.439e-012	-1.3215e-011	1.8415e-011	0	-3.5147e-006	1.1062e-018	16.003	0.001003	0	0	0	0	0	4.9486e-005	0.82995	1	0.00144	0.0022	0.00144	0
499.31	0.48987	-0.086305	0	300.25	2.0737e-006	-3.5818e-012	-1.388e-011	1.9138e-011	0	-3.7177e-006	1.3761e-018	16.007	0.001003	0	0	0	0	0	4.9631e-005	0.83062	1	0.0014415	0.0022	0.0014415	0
499.43	0.4896	-0.085913	0	300.25	2.0753e-006	-3.7246e-012	-1.4545e-011	1.9861e-011	0	-3.9208e-006	1.646e-018	16.01	0.001003	0	0	0	0	0	4.9776e-005	0.83129	1	0.001443	0.0022	0.001443	0
499.54	0.48933	-0.085522	0	300.25	2.0769e-006	-3.8673e-012	-1.5209e-011	2.0584e-011	0	-4.1239e-006	1.9159e-018	16.014	0.001003	0	0	0	0	0	4.9922e-005	0.83197	1	0.0014445	0.0022	0.0014445	0
499.66	0.48906	-0.08513	0	300.25	2.0784e-006	-4.0101e-012	-1.5874e-011	2.1306e-011	0	-4.3269e-006	2.1858e-018	16.018	0.001003	0	0	0	0	0	5.0067e-005	0.83264	1	0.001446	0.0022	0.001446	0
499.76	0.48883	-0.084727	0	300.25	2.0799e-006	-3.9885e-012	-1.5399e-011	2.1393e-011	0	-4.2476e-006	2.1288e-018	16.021	0.001003	0	0	0	0	0	5.0206e-005	0.83329	1	0.0014475	0.0022	0.0014475	0
499.85	0.48861	-0.084317	0	300.24	2.0813e-006	-3.8809e-012	-1.4329e-011	2.1146e-011	0	-4.0205e-006	1.9008e-018	16.024	0.001003	0	0	0	0	0	5.0343e-005	0.83393	1	0.001449	0.0022	0.001449	0
499.94	0.4884	-0.083907	0	300.24	2.0827e-006	-3.7734e-012	-1.3259e-011	2.09e-011	0	-3.7935e-006	1.6729e-018	16.027	0.001003	0	0	0	0	0	5.048e-005	0.83456	1	0.0014505	0.0022	0.0014505	0
500.03	0.48819	-0.083498	0	300.24	2.0842e-006	-3.6658e-012	-1.2189e-011	2.0653e-011	0	-3.5664e-006	1.4449e-018	16.03	0.001003	0	0	0	0	0	5.0617e-005	0.8352	1	0.001452	0.0022	0.001452	0
500.12	0.48797	-0.083088	0	300.24	2.0856e-006	-3.5582e-012	-1.1118e-011	2.0407e-011	0	-3.3394e-006	1.2169e-018	16.033	0.001003	0	0	0	0	0	5.0754e-005	0.83584	1	0.0014535	0.0022	0.0014535	0
500.21	0.48776	-0.082678	0	300.24	2.087e-006	-3.4507e-012	-1.0048e-011	2.016e-011	0	-3.1123e-006	9.8891e-019	16.036	0.001003	0	0	0	0	0	5.0891e-005	0.83647	1	0.001455	0.0022	0.001455	0
