"Conservative_1"	"Residual_1"	"Points:0"	"Points:1"	"Points:2"
394.82	2.4851e-017	0.0014951	0.00086986	0
394.72	8.7071e-018	0.0014674	0.0008849	0
394.68	-2.7408e-017	0.0014534	0.00089209	0
394.58	-1.4153e-017	0.0014238	0.00090332	0
394.47	7.7293e-017	0.0013962	0.0009186	0
394.52	-2.0988e-017	0.0014106	0.00091231	0
394.42	-9.0699e-017	0.0013816	0.00092466	0
394.32	-1.09e-017	0.0013513	0.00093354	0
394.37	-1.1892e-017	0.001366	0.00092795	0
394.2	-3.7528e-017	0.0013225	0.00094659	0
394.26	4.121e-017	0.0013374	0.00094146	0
394.09	6.2909e-017	0.0012922	0.00095514	0
394.15	7.9608e-017	0.0013072	0.00095048	0
394.03	1.8035e-017	0.0012773	0.00096056	0
393.97	-6.1666e-017	0.0012621	0.00096474	0
393.91	-7.3677e-017	0.0012469	0.00096868	0
393.85	-1.8793e-017	0.0012316	0.00097237	0
393.79	-6.3739e-018	0.0012162	0.00097583	0
393.73	9.0131e-017	0.0012007	0.00097904	0
393.54	-3.5347e-017	0.001154	0.00098617	0
393.47	-4.4291e-017	0.0011386	0.00098944	0
393.41	4.7307e-018	0.0011229	0.00099143	0
393.34	1.0495e-016	0.0011073	0.00099317	0
393.22	-3.0192e-017	0.0010758	0.00099485	0
393.29	7.5531e-017	0.0010915	0.00099361	0
393.15	5.1847e-018	0.0010601	0.0009969	0
393.09	8.6344e-017	0.0010444	0.00099764	0
393.02	7.5296e-017	0.0010286	0.00099814	0
392.96	1.3245e-016	0.0010129	0.00099839	0
392.9	-3.7551e-017	0.00099712	0.00099839	0
392.84	6.0793e-017	0.00098136	0.00099814	0
392.77	7.5723e-017	0.00096561	0.00099764	0
392.66	-3.4452e-017	0.00093421	0.00099485	0
392.72	-9.7669e-018	0.00094992	0.00099585	0
392.59	5.4559e-017	0.00091842	0.00099466	0
392.53	-1.5099e-017	0.00090273	0.00099317	0
392.48	-6.2609e-017	0.00088706	0.00099143	0
392.42	-1.9006e-017	0.00087143	0.00098944	0
392.26	6.124e-017	0.00082492	0.00098098	0
392.25	-2.5242e-017	0.00082473	0.00098201	0
392.2	-8.5655e-017	0.00080925	0.00097904	0
392.1	9.1906e-017	0.00077868	0.00097135	0
392.15	-3.0891e-017	0.00079404	0.00097481	0
392.04	-3.6626e-017	0.00076312	0.00096868	0
391.99	7.2091e-017	0.00074786	0.00096474	0
391.94	1.1489e-016	0.00073266	0.00096056	0
391.89	1.65e-016	0.00071753	0.00095614	0
391.84	-3.1523e-017	0.00070247	0.00095148	0
391.8	-8.3428e-017	0.00068749	0.00094659	0
391.75	4.3671e-017	0.00067259	0.00094146	0
391.67	-7.3861e-017	0.00064341	0.00092952	0
391.71	1.5113e-017	0.00065813	0.00093511	0
391.62	-1.0592e-016	0.00062839	0.00092466	0
391.58	-8.0366e-018	0.00061384	0.0009186	0
391.54	1.8021e-017	0.00059939	0.00091231	0
391.46	4.6537e-017	0.00057124	0.00089811	0
391.5	-6.855e-017	0.00058548	0.00090485	0
391.39	-1.5917e-017	0.00054311	0.00088397	0
391.43	-9.5821e-019	0.00055712	0.00089115	0
391.27	1.0778e-016	0.00050125	0.00086202	0
391.21	-1.6407e-017	0.00047484	0.0008448	0
391.24	1.2205e-017	0.00048825	0.00085306	0
391.17	-4.4994e-018	0.000461	0.0008372	0
391.14	5.0168e-017	0.00044785	0.00082851	0
391.11	1.647e-017	0.00043484	0.00081961	0
391.08	-7.2032e-017	0.00042198	0.00081051	0
391.05	-1.1386e-016	0.00040925	0.0008012	0
391.02	6.5745e-017	0.00039668	0.0007917	0
390.97	-7.2523e-018	0.00037266	0.00077129	0
391	2.0217e-017	0.00038491	0.00078118	0
390.93	-1.1472e-016	0.00035988	0.00076201	0
390.91	1.2743e-016	0.00034793	0.00075173	0
390.88	3.2911e-017	0.00033615	0.00074127	0
390.84	-7.5619e-017	0.00031381	0.00071903	0
390.86	-1.1463e-017	0.00032524	0.00072985	0
390.81	1.4103e-016	0.0003018	0.00070877	0
390.78	-4.7004e-017	0.0002907	0.00069758	0
390.76	-1.4889e-016	0.00027978	0.00068622	0
390.74	-1.2448e-016	0.00026904	0.00067468	0
390.72	-4.4196e-017	0.00025848	0.00066298	0
390.68	-2.1216e-017	0.00023873	0.00063841	0
390.7	4.593e-017	0.0002489	0.00065043	0
390.65	4.8247e-018	0.00022793	0.0006269	0
390.64	-6.541e-017	0.00021813	0.00061455	0
390.62	6.2409e-017	0.00020852	0.00060205	0
390.6	5.9516e-017	0.00019912	0.0005894	0
390.58	-5.7869e-017	0.00018992	0.00057661	0
390.56	-3.8909e-017	0.00018091	0.00056367	0
390.54	2.4262e-017	0.00016441	0.00053681	0
390.55	1.1403e-017	0.00017299	0.00055001	0
390.51	-4.6126e-017	0.00015515	0.00052402	0
390.51	-3.8934e-017	0.00014789	0.00051001	0
390.45	4.1318e-017	0.00011741	0.0004549	0
390.46	3.3602e-017	0.0001247	0.00046885	0
390.43	-1.3087e-017	0.0001094	0.00044129	0
390.42	-7.3236e-017	0.00010255	0.0004271	0
390.41	2.0688e-017	9.5915e-005	0.0004128	0
390.39	2.1169e-017	8.9512e-005	0.0003984	0
390.38	1.6828e-016	8.3337e-005	0.0003839	0
390.37	2.9199e-017	7.7391e-005	0.0003693	0
390.36	5.4217e-017	7.1677e-005	0.00035461	0
390.35	7.6064e-017	6.6195e-005	0.00033983	0
390.34	4.4669e-017	6.0948e-005	0.00032497	0
390.34	1.5524e-017	5.5935e-005	0.00031003	0
390.33	7.6518e-017	5.1159e-005	0.00029501	0
390.32	2.5119e-017	4.3333e-005	0.00026447	0
390.3	4.4589e-017	3.8263e-005	0.00024952	0
390.3	5.1423e-017	3.4444e-005	0.00023423	0
390.29	-5.5232e-017	3.0867e-005	0.00021887	0
390.29	-8.4464e-017	2.7534e-005	0.00020347	0
390.28	-6.1411e-017	2.4443e-005	0.00018801	0
390.28	1.8197e-017	2.1598e-005	0.00017251	0
390.28	-7.469e-017	1.768e-005	0.00014123	0
390.28	1.422e-018	2.0032e-005	0.0001568	0
390.27	8.8872e-017	1.4533e-005	0.00012576	0
390.27	3.833e-017	1.2671e-005	0.00011011	0
390.29	7.7583e-018	1.2408e-005	7.8513e-005	0
390.29	-2.5278e-017	1.3771e-005	9.4172e-005	0
390.27	-2.565e-017	8.571e-006	6.3006e-005	0
390.28	-2.5103e-017	8.1267e-006	3.1486e-005	0
390.28	-5.9354e-017	8.748e-006	4.7219e-005	0
390.28	3.473e-017	6.7054e-006	1.5761e-005	0
394.36	1.1486e-016	0.0020029	3.1519e-005	0
394.36	-1.0693e-017	0.0020033	1.5761e-005	0
394.37	-2.7625e-017	0.0020023	4.7268e-005	0
394.37	9.6096e-017	0.0020014	6.3006e-005	0
394.38	-1.5064e-016	0.0020003	7.8728e-005	0
394.41	1.4855e-017	0.0019963	0.00010999	0
394.39	-8.5683e-018	0.0019979	9.4331e-005	0
394.47	4.9969e-017	0.0019874	0.00017233	0
394.45	4.9508e-017	0.00199	0.0001568	0
394.49	-3.9302e-018	0.0019845	0.00018782	0
394.51	-3.0138e-017	0.0019825	0.00020347	0
394.54	-1.0288e-016	0.0019791	0.00021887	0
394.56	-3.1659e-017	0.0019756	0.00023423	0
394.59	9.8257e-017	0.0019717	0.00024952	0
394.65	-2.585e-017	0.0019608	0.00027915	0
394.62	-2.2742e-017	0.001965	0.00026402	0
394.7	-6.6666e-017	0.0019541	0.00031003	0
394.67	9.7332e-017	0.0019588	0.00029501	0
394.76	8.4991e-018	0.0019428	0.00033948	0
394.73	2.3252e-017	0.0019481	0.00032463	0
394.82	2.7619e-017	0.0019301	0.00036829	0
394.79	-3.3622e-017	0.0019358	0.00035364	0
394.84	8.5016e-017	0.0019257	0.00038349	0
394.94	-2.9234e-017	0.0018982	0.00044009	0
394.92	1.6368e-017	0.001905	0.00042594	0
394.95	3.4622e-017	0.0018926	0.0004549	0
394.99	-1.0576e-017	0.0018701	0.00049641	0
395	3.5108e-017	0.0018621	0.00051001	0
395	-3.4963e-017	0.001854	0.00052347	0
395.01	-2.4552e-017	0.0018456	0.00053681	0
395.01	3.5151e-017	0.001837	0.00055001	0
395.01	-2.2908e-018	0.0018179	0.00057503	0
395.01	-5.3336e-019	0.0018268	0.00056213	0
395	6.3826e-017	0.00181	0.00058878	0
394.99	3.2861e-017	0.001791	0.0006139	0
395	-6.7043e-019	0.0018006	0.00060142	0
394.99	-4.7805e-017	0.0017813	0.00062624	0
394.99	-3.7814e-017	0.0017713	0.00063841	0
394.99	5.3622e-017	0.0017611	0.00065043	0
394.99	-3.9821e-017	0.0017507	0.00066228	0
394.99	2.0743e-017	0.0017402	0.00067397	0
395	-1.0959e-017	0.0017173	0.00069568	0
395	-1.677e-017	0.0017282	0.00068434	0
395.01	7.96e-018	0.0017075	0.00070803	0
395.01	2.8122e-017	0.0016962	0.00071903	0
395.02	-6.2803e-018	0.0016848	0.00072985	0
395.03	-3.8693e-017	0.0016732	0.00074049	0
395.04	-6.6692e-017	0.0016614	0.00075094	0
395.05	3.0531e-017	0.0016494	0.00076121	0
395.05	8.276e-017	0.0016373	0.00077129	0
395.05	3.2655e-017	0.0016251	0.00078118	0
395.05	-2.3273e-017	0.0015991	0.00079902	0
395	3.9654e-017	0.0015616	0.00082764	0
394.97	1.8554e-017	0.0015484	0.00083632	0
394.94	-1.5998e-017	0.0015352	0.0008448	0
394.9	-2.8444e-017	0.0015218	0.00085306	0
394.86	-2.6806e-017	0.0015082	0.00086111	0
394.77	6.8241e-017	0.0014808	0.00087657	0
394.82	-7.0693e-017	0.0014946	0.00086895	0
394.73	-5.4256e-017	0.0014669	0.00088397	0
394.68	-3.0802e-017	0.0014529	0.00089115	0
394.47	-8.1709e-018	0.0013958	0.00091764	0
394.53	6.2578e-017	0.0014102	0.00091136	0
394.42	4.3839e-017	0.0013812	0.00092369	0
394.2	-7.0293e-017	0.0013222	0.00094559	0
394.26	-2.3808e-017	0.0013371	0.00094047	0
394.1	-4.3677e-017	0.0012917	0.00095353	0
394.15	1.5991e-017	0.0013067	0.00094888	0
394.03	-3.9905e-017	0.0012771	0.00095955	0
393.97	-1.1815e-018	0.0012619	0.00096372	0
393.91	3.4313e-018	0.0012466	0.00096766	0
393.85	-4.2076e-017	0.0012313	0.00097135	0
393.79	-5.0849e-017	0.001216	0.00097481	0
393.73	-3.6937e-017	0.0012005	0.00097801	0
393.55	8.9752e-018	0.0011538	0.00098452	0
393.61	4.0615e-017	0.0011693	0.00098204	0
393.48	2.5245e-017	0.0011384	0.0009884	0
393.41	2.742e-017	0.0011228	0.00099039	0
393.35	-4.0507e-017	0.0011072	0.00099212	0
393.23	1.196e-017	0.0010757	0.00099318	0
393.29	-4.1138e-017	0.0010913	0.00099194	0
393.16	-7.6712e-017	0.0010601	0.00099585	0
393.09	1.0859e-018	0.0010444	0.00099659	0
393.03	-2.7656e-017	0.0010286	0.00099709	0
392.97	-4.0463e-017	0.0010129	0.00099734	0
392.9	2.5843e-017	0.00099713	0.00099734	0
392.84	1.185e-017	0.00098138	0.00099709	0
392.78	-7.0983e-017	0.00096565	0.00099659	0
392.67	1.7076e-018	0.00093432	0.00099318	0
392.6	-6.7454e-017	0.00091851	0.00099361	0
392.54	6.5493e-018	0.00090283	0.00099212	0
392.48	3.1699e-017	0.00088719	0.00099039	0
392.42	-1.7403e-017	0.00087157	0.0009884	0
392.32	-2.2018e-017	0.00084071	0.00098204	0
392.38	-2.2634e-017	0.00085623	0.00098452	0
392.2	3.928e-017	0.00080946	0.00097801	0
392.11	-4.6201e-017	0.00077906	0.00096972	0
392.16	-1.1202e-017	0.0007944	0.00097317	0
392.05	2.6848e-017	0.00076337	0.00096766	0
392	-5.5811e-017	0.00074813	0.00096372	0
391.95	-3.6478e-017	0.00073295	0.00095955	0
391.9	-9.4265e-017	0.00071783	0.00095514	0
391.85	-2.2396e-017	0.00070279	0.00095048	0
391.8	4.1149e-017	0.00068782	0.00094559	0
391.76	-4.8792e-017	0.00067294	0.00094047	0
391.68	4.2912e-017	0.00064402	0.00092795	0
391.73	3.4409e-017	0.00065872	0.00093354	0
391.63	6.7005e-017	0.00062878	0.00092369	0
391.58	-2.6597e-017	0.00061425	0.00091764	0
391.54	-9.0783e-017	0.00059981	0.00091136	0
391.52	2.2767e-017	0.00058618	0.00090332	0
391.4	-9.6748e-018	0.00054389	0.00088248	0
391.28	-9.159e-017	0.00050178	0.00086111	0
391.22	2.0786e-018	0.00047574	0.00084338	0
391.26	2.2617e-017	0.00048911	0.00085163	0
391.18	5.6582e-018	0.00046157	0.00083632	0
391.08	2.8665e-017	0.00042259	0.00080966	0
391.05	1.0614e-016	0.00040988	0.00080036	0
391.02	8.328e-018	0.00039732	0.00079087	0
390.98	1.5585e-018	0.00037372	0.00076999	0
391.01	1.1187e-018	0.00038595	0.00077986	0
390.94	4.1767e-017	0.00036056	0.00076121	0
390.91	-6.286e-017	0.00034862	0.00075094	0
390.89	-1.97e-017	0.00033685	0.00074049	0
390.85	2.4306e-017	0.00031497	0.00071782	0
390.88	-1.5887e-017	0.00032639	0.00072862	0
390.81	-3.0773e-017	0.00030254	0.00070803	0
390.79	3.7578e-017	0.00029145	0.00069685	0
390.77	5.6235e-017	0.00028054	0.0006855	0
390.75	4.4137e-017	0.00026981	0.00067397	0
390.72	-7.9706e-018	0.00025926	0.00066228	0
390.7	-2.1599e-017	0.00024001	0.00063734	0
390.72	-3.8541e-017	0.00025017	0.00064934	0
390.66	-6.7675e-017	0.00022874	0.00062624	0
390.64	-2.6622e-017	0.00021895	0.0006139	0
390.62	-4.2489e-017	0.00020936	0.00060142	0
390.59	6.9718e-017	0.00019077	0.000576	0
390.61	-1.088e-017	0.00019997	0.00058878	0
390.57	2.6128e-017	0.00018178	0.00056308	0
390.57	-1.1736e-017	0.00017439	0.00054909	0
390.52	-4.7862e-017	0.00015604	0.00052347	0
390.51	-3.575e-017	0.0001414	0.00049558	0
390.52	2.513e-017	0.00014933	0.00050915	0
390.46	-5.0878e-017	0.0001189	0.00045413	0
390.48	2.8851e-017	0.00012618	0.00046807	0
390.44	6.0895e-017	0.00011034	0.00044083	0
390.43	-3.4964e-017	0.00010349	0.00042665	0
390.41	-3.5913e-017	9.687e-005	0.00041237	0
390.4	-8.0814e-017	9.0474e-005	0.00039798	0
390.39	-8.9286e-017	8.4305e-005	0.00038349	0
390.38	3.0104e-017	7.8366e-005	0.00036891	0
390.37	4.0663e-017	7.2657e-005	0.00035424	0
390.36	-5.4803e-017	6.7181e-005	0.00033948	0
390.35	-3.7095e-017	6.1939e-005	0.00032463	0
390.34	-5.7937e-019	5.6932e-005	0.0003097	0
390.33	-3.7199e-017	4.4951e-005	0.00026402	0
390.31	-5.0554e-017	3.9278e-005	0.00024926	0
390.31	3.9217e-017	3.5463e-005	0.00023398	0
390.3	-1.8303e-017	3.1891e-005	0.00021865	0
390.3	3.9098e-017	2.856e-005	0.00020326	0
390.29	1.0457e-017	2.5473e-005	0.00018782	0
390.29	1.3981e-017	2.263e-005	0.00017233	0
390.29	2.1808e-017	1.9341e-005	0.00014099	0
390.3	-3.0164e-017	2.1689e-005	0.00015654	0
390.28	-1.1344e-016	1.5573e-005	0.00012563	0
390.28	-6.6284e-017	1.3713e-005	0.00010999	0
390.31	1.2126e-017	1.5084e-005	7.8301e-005	0
390.31	7.6123e-018	1.6443e-005	9.3919e-005	0
390.28	7.7042e-018	9.6175e-006	6.294e-005	0
390.29	2.2811e-017	9.8037e-006	3.1433e-005	0
390.29	-7.1157e-018	1.0424e-005	4.7139e-005	0
390.28	-5.5094e-017	7.7539e-006	1.5745e-005	0
394.37	-7.5713e-017	0.0020019	3.1486e-005	0
394.37	7.2336e-017	0.0020022	1.5745e-005	0
394.37	3.4779e-017	0.0020013	4.7219e-005	0
394.38	-6.5189e-017	0.0020004	6.294e-005	0
394.38	4.4373e-017	0.0019993	7.8645e-005	0
394.41	7.0185e-018	0.0019946	0.00010981	0
394.4	3.1868e-018	0.0019962	9.4172e-005	0
394.42	6.7761e-017	0.0019944	0.00012563	0
394.44	6.6838e-017	0.0019923	0.00014123	0
394.48	-3.5713e-017	0.0019857	0.00017204	0
394.46	1.1087e-018	0.0019883	0.00015654	0
394.5	-3.2989e-017	0.0019829	0.0001875	0
394.52	-1.4402e-017	0.0019814	0.00020326	0
394.54	4.9225e-017	0.0019781	0.00021865	0
394.57	5.5718e-018	0.0019745	0.00023398	0
394.59	-6.271e-017	0.0019707	0.00024926	0
394.66	8.9354e-018	0.0019582	0.0002784	0
394.7	-4.2979e-017	0.0019531	0.0003097	0
394.67	-8.7025e-017	0.0019578	0.0002947	0
394.76	3.5768e-017	0.0019412	0.00033891	0
394.73	-1.7391e-017	0.0019465	0.00032408	0
394.83	-1.8237e-017	0.0019276	0.0003673	0
394.8	-5.0394e-018	0.0019333	0.00035269	0
394.84	-4.8652e-017	0.0019241	0.00038285	0
394.95	-7.1079e-018	0.0018911	0.00045413	0
394.99	2.2329e-017	0.0018686	0.00049558	0
395	-1.7072e-017	0.0018607	0.00050915	0
395.01	-1.464e-017	0.0018525	0.00052259	0
395	-3.1164e-017	0.0018087	0.00058779	0
395	9.657e-018	0.0017897	0.00061287	0
395	3.1425e-018	0.0017993	0.00060041	0
394.99	-9.6587e-018	0.00178	0.00062518	0
394.99	1.5066e-017	0.00177	0.00063734	0
394.99	-3.1247e-017	0.0017598	0.00064934	0
394.99	-8.7456e-018	0.0017495	0.00066117	0
394.99	1.6819e-017	0.001739	0.00067284	0
395.01	4.7485e-018	0.0017263	0.0006825	0
395.01	7.68e-018	0.0017063	0.00070683	0
395.02	-1.9413e-017	0.001695	0.00071782	0
395.03	1.6296e-017	0.0016836	0.00072862	0
395.04	4.1085e-018	0.001672	0.00073924	0
395.04	2.9848e-017	0.0016603	0.00074968	0
395.05	-1.4353e-017	0.0016484	0.00075993	0
395.05	-1.7347e-017	0.0016363	0.00076999	0
395.02	-2.811e-017	0.0015721	0.00081517	0
395	-3.8063e-017	0.0015591	0.00082402	0
395	1.4598e-017	0.0015567	0.00082046	0
395.02	-3.5212e-018	0.0015696	0.00081164	0
395	4.1637e-017	0.0015606	0.00082625	0
394.97	-2.917e-017	0.0015475	0.00083492	0
394.94	1.1716e-017	0.0015343	0.00084338	0
394.9	1.8064e-017	0.0015209	0.00085163	0
394.86	-1.5929e-017	0.0015074	0.00085966	0
394.78	-2.8977e-017	0.00148	0.00087509	0
394.82	5.307e-017	0.0014937	0.00086749	0
394.73	4.5707e-017	0.0014661	0.00088248	0
394.53	-3.4981e-017	0.0014095	0.00090982	0
394.54	6.6191e-018	0.0014084	0.00090737	0
394.48	6.8042e-018	0.0013951	0.0009161	0
394.43	-1.9939e-017	0.0013806	0.00092214	0
394.21	4.6263e-017	0.0013216	0.000944	0
394.26	3.7129e-017	0.0013365	0.00093889	0
394.1	2.2681e-017	0.0012909	0.00095096	0
394.16	-3.055e-017	0.0013059	0.00094633	0
394.04	3.6548e-017	0.0012766	0.00095794	0
393.86	9.1158e-018	0.0012309	0.00096972	0
393.8	3.1013e-017	0.0012156	0.00097317	0
393.74	1.2714e-017	0.0012002	0.00097637	0
393.67	-1.9996e-017	0.0011848	0.00097933	0
393.56	5.7556e-018	0.0011534	0.00098186	0
393.62	-9.066e-018	0.0011689	0.0009794	0
393.48	2.034e-017	0.0011382	0.00098674	0
393.17	4.2626e-017	0.00106	0.00099417	0
393.1	-2.6738e-017	0.0010443	0.00099492	0
393.04	8.0567e-018	0.0010286	0.00099541	0
392.91	2.7308e-018	0.00099714	0.00099566	0
392.98	-1.0014e-017	0.0010129	0.00099566	0
392.85	-1.063e-017	0.00098142	0.00099541	0
392.61	3.8958e-017	0.00091865	0.00099194	0
392.55	3.0536e-017	0.00090301	0.00099045	0
392.49	-2.816e-017	0.00088738	0.00098872	0
392.43	-1.9805e-017	0.00087179	0.00098674	0
392.27	-2.154e-017	0.00082522	0.00097933	0
392.21	-1.3227e-017	0.00080979	0.00097637	0
392.13	-1.0373e-017	0.00077967	0.0009671	0
392.18	2.3097e-017	0.00079497	0.00097054	0
392.06	-6.7949e-018	0.00076378	0.00096603	0
392.01	5.2736e-018	0.00074856	0.0009621	0
391.96	-1.0651e-017	0.00073341	0.00095794	0
391.86	3.3302e-017	0.0007033	0.00094888	0
391.91	4.1914e-017	0.00071832	0.00095353	0
391.82	2.0361e-017	0.00068836	0.000944	0
391.77	1.3671e-018	0.0006735	0.00093889	0
391.7	-1.6583e-017	0.00064499	0.00092545	0
391.64	-1.5286e-017	0.00062942	0.00092214	0
391.6	-1.0718e-017	0.00061491	0.0009161	0
391.56	4.8601e-017	0.00060049	0.00090982	0
391.38	-2.5735e-017	0.00051968	0.00086141	0
391.35	3.5052e-017	0.00051757	0.00086515	0
391.31	2.0014e-017	0.00050398	0.00085735	0
391.29	2.6472e-017	0.00050262	0.00085966	0
391.19	1.6292e-017	0.00046249	0.00083492	0
391.15	3.8066e-018	0.00043793	0.00081517	0
391.18	1.7204e-017	0.00045087	0.00082402	0
391.1	-7.6114e-018	0.00042357	0.0008083	0
391.03	1.977e-018	0.00038762	0.00077776	0
390.95	8.8464e-018	0.00036164	0.00075993	0
390.93	3.1591e-017	0.00034973	0.00074968	0
390.9	2.753e-017	0.00033797	0.00073924	0
390.87	-9.1055e-018	0.00031683	0.00071588	0
390.9	1.2193e-017	0.00032822	0.00072666	0
390.83	-2.0964e-017	0.00030372	0.00070683	0
390.8	-1.0642e-017	0.00029265	0.00069568	0
390.78	-3.4417e-017	0.00028176	0.00068434	0
390.76	3.203e-017	0.00027105	0.00067284	0
390.74	-2.8047e-017	0.00026052	0.00066117	0
390.72	3.8828e-017	0.00024208	0.00063562	0
390.74	4.2397e-018	0.00025221	0.00064759	0
390.68	3.7405e-017	0.00023005	0.00062518	0
390.66	2.2921e-017	0.00022028	0.00061287	0
390.64	3.3329e-017	0.0002107	0.00060041	0
390.6	-4.4097e-018	0.00019214	0.00057503	0
390.62	-3.3926e-018	0.00020132	0.00058779	0
390.58	6.2562e-018	0.00018316	0.00056213	0
390.59	-5.9527e-018	0.00017663	0.00054761	0
390.53	-1.9477e-017	0.00014373	0.00049424	0
390.54	-5.3086e-018	0.00015164	0.00050777	0
390.49	-2.4828e-017	0.00013368	0.00048188	0
390.49	2.5426e-017	0.00012129	0.00045291	0
390.5	-2.5247e-017	0.00012855	0.0004668	0
390.45	-3.0209e-017	0.00011185	0.00044009	0
390.42	5.1068e-017	9.2012e-005	0.00039731	0
390.4	1.9326e-017	8.5854e-005	0.00038285	0
390.39	-4.9646e-017	7.9924e-005	0.00036829	0
390.38	-3.8964e-017	7.4226e-005	0.00035364	0
390.37	4.6424e-017	6.8759e-005	0.00033891	0
390.37	1.8667e-017	6.3526e-005	0.00032408	0
390.36	2.4588e-017	5.8527e-005	0.00030918	0
390.35	2.7396e-017	4.7539e-005	0.00026331	0
390.36	1.3626e-017	5.1815e-005	0.0002784	0
390.32	-2.676e-017	3.7094e-005	0.00023359	0
390.33	-1.437e-017	4.0902e-005	0.00024884	0
390.31	2.9842e-017	3.3528e-005	0.00021828	0
390.31	-7.9615e-018	3.0203e-005	0.00020291	0
390.29	5.6847e-017	1.7238e-005	0.00012542	0
390.29	4.2755e-017	1.5381e-005	0.00010981	0
390.29	-1.8905e-017	1.1292e-005	6.2834e-005	0
390.32	-4.7912e-018	1.2487e-005	3.1348e-005	0
390.3	3.0536e-017	9.4315e-006	1.5718e-005	0
394.38	-5.4261e-018	0.0020002	3.1433e-005	0
394.38	-2.1519e-017	0.0020006	1.5718e-005	0
394.38	-1.8369e-017	0.0019996	4.7139e-005	0
394.39	3.2985e-017	0.0019987	6.2834e-005	0
394.39	1.2899e-018	0.0019976	7.8513e-005	0
394.43	-7.4471e-018	0.0019928	0.00012542	0
394.44	1.6941e-017	0.0019907	0.00014099	0
394.49	1.7852e-017	0.0019831	0.00017158	0
394.52	2.6717e-017	0.0019798	0.00020291	0
394.55	5.0898e-018	0.0019765	0.00021828	0
394.57	-3.71e-019	0.0019729	0.00023359	0
394.6	3.0638e-017	0.0019691	0.00024884	0
394.68	1.5357e-018	0.0019562	0.0002942	0
394.71	5.0634e-017	0.0019515	0.00030918	0
394.77	-1.9931e-017	0.0019387	0.00033799	0
394.74	-1.1883e-018	0.0019439	0.00032321	0
394.84	-1.4306e-018	0.0019236	0.00036571	0
394.81	1.497e-017	0.0019293	0.00035116	0
394.85	1.7573e-017	0.0019217	0.00038182	0
394.88	3.4541e-017	0.0019155	0.00039624	0
394.9	-2.6567e-017	0.0019092	0.00041057	0
394.96	-8.1213e-018	0.0018887	0.00045291	0
395	7.8092e-018	0.0018702	0.0004785	0
394.99	4.4427e-019	0.0018777	0.00046479	0
395.01	-9.5389e-018	0.0018584	0.00050777	0
395	-2.7057e-017	0.0018663	0.00049424	0
395.01	2.4054e-017	0.0018502	0.00052118	0
395.02	1.1454e-017	0.0018246	0.00056061	0
395	2.0805e-017	0.0017779	0.0006235	0
395	2.6307e-019	0.0017876	0.00061122	0
395	-1.9111e-017	0.0017679	0.00063562	0
395	1.5215e-017	0.0017578	0.00064759	0
395	-7.6216e-018	0.0017475	0.00065939	0
395	-6.301e-018	0.001737	0.00067103	0
395.02	5.282e-018	0.0017232	0.00067955	0
395.03	-2.3736e-017	0.0016818	0.00072666	0
395.02	3.056e-017	0.0016932	0.00071588	0
395.04	-1.4796e-017	0.0016702	0.00073725	0
395.05	1.3814e-017	0.0016585	0.00074766	0
395.06	-8.1125e-018	0.0016346	0.00076792	0
395.05	1.4404e-017	0.0016466	0.00075788	0
395.04	1.5283e-017	0.0015849	0.00080612	0
394.97	1.9363e-017	0.0015461	0.00083266	0
394.78	-1.1717e-017	0.0014787	0.00087273	0
394.48	5.2609e-018	0.001394	0.00091363	0
394.22	-1.0039e-017	0.0013208	0.00094146	0
394.27	-1.7493e-017	0.0013356	0.00093636	0
394.05	-1.0205e-017	0.0012759	0.00095535	0
393.81	-1.423e-017	0.001215	0.00097054	0
393.87	6.3201e-018	0.0012303	0.0009671	0
393.75	-6.3375e-018	0.0011997	0.00097374	0
393.68	5.1828e-018	0.0011843	0.00097669	0
393.5	-3.8784e-017	0.0011379	0.00098408	0
393.05	-2.239e-017	0.0010285	0.00099273	0
392.51	1.6377e-017	0.0008877	0.00098606	0
392.57	-1.2667e-017	0.00090328	0.00098778	0
392.45	1.3226e-017	0.00087215	0.00098408	0
392.34	2.2972e-017	0.00084115	0.0009794	0
392.39	1.9127e-017	0.00085663	0.00098186	0
392.03	1.681e-017	0.00074925	0.00095951	0
392.08	1.5242e-017	0.00076443	0.00096343	0
391.83	-2.7613e-017	0.00068921	0.00094146	0
391.88	1.2424e-017	0.00070411	0.00094633	0
391.62	1.4632e-017	0.00061596	0.00091363	0
391.66	6.2731e-018	0.00063043	0.00091965	0
